user,login_count,night_login_count,weekend_login_count,usb_connect_count,usb_disconnect_count,usb_usage_count,email_count_x,attachment_count_x,email_size_total_x,avg_email_size_x,email_count_y,attachment_count_y,email_size_total_y,avg_email_size_y,email_count,attachment_count,email_size_total,avg_email_size,file_access_count,unique_file_count,pdf_count,doc_count,image_count,website_visit_count_x,unique_website_count_x,after_hours_web_activity_x,website_visit_count_y,unique_website_count_y,after_hours_web_activity_y,website_visit_count,unique_website_count,after_hours_web_activity
BIM0294,460,0.0,0.0,696.0,688.0,1384.0,362,197,10951120,30251.71270718232,362,197,10951120,30251.71270718232,362,197,10951120,30251.71270718232,983.0,983.0,189.0,642.0,51.0,3460,150,0.0,3460,150,0.0,3460,150,0.0
BIS0856,710,0.0,0.0,0.0,0.0,0.0,5021,2786,150839616,30041.747858992232,5021,2786,150839616,30041.747858992232,5021,2786,150839616,30041.747858992232,0.0,0.0,0.0,0.0,0.0,56052,62,0.0,56052,62,0.0,56052,62,0.0
BJH0900,346,0.0,0.0,0.0,0.0,0.0,1011,171,30247881,29918.774480712167,1011,171,30247881,29918.774480712167,1011,171,30247881,29918.774480712167,0.0,0.0,0.0,0.0,0.0,10034,175,0.0,10034,175,0.0,10034,175,0.0
BJS0097,392,0.0,58.0,0.0,0.0,0.0,3403,618,101110199,29712.07728474875,3403,618,101110199,29712.07728474875,3403,618,101110199,29712.07728474875,0.0,0.0,0.0,0.0,0.0,35280,93,0.0,35280,93,0.0,35280,93,0.0
BJW0369,1724,536.0,0.0,1378.0,1373.0,2751.0,3718,1867,111341909,29946.721086605703,3718,1867,111341909,29946.721086605703,3718,1867,111341909,29946.721086605703,8687.0,8687.0,1715.0,5548.0,454.0,39383,221,0.0,39383,221,0.0,39383,221,0.0
BKC0344,614,0.0,0.0,0.0,0.0,0.0,1012,684,30405133,30044.59782608696,1012,684,30405133,30044.59782608696,1012,684,30405133,30044.59782608696,0.0,0.0,0.0,0.0,0.0,10034,144,0.0,10034,144,0.0,10034,144,0.0
BKF0481,346,0.0,0.0,0.0,0.0,0.0,4997,0,148961706,29810.22733640184,4997,0,148961706,29810.22733640184,4997,0,148961706,29810.22733640184,0.0,0.0,0.0,0.0,0.0,56052,222,0.0,56052,222,0.0,56052,222,0.0
BKO0594,346,0.0,0.0,0.0,0.0,0.0,338,0,10145471,30016.186390532544,338,0,10145471,30016.186390532544,338,0,10145471,30016.186390532544,0.0,0.0,0.0,0.0,0.0,3460,115,0.0,3460,115,0.0,3460,115,0.0
BLG0869,705,45.0,3.0,0.0,0.0,0.0,4625,2442,139077678,30070.849297297296,4625,2442,139077678,30070.849297297296,4625,2442,139077678,30070.849297297296,0.0,0.0,0.0,0.0,0.0,52938,234,391.0,52938,234,391.0,52938,234,391.0
BLW0992,683,0.0,0.0,0.0,0.0,0.0,3009,2319,89990704,29907.17979395148,3009,2319,89990704,29907.17979395148,3009,2319,89990704,29907.17979395148,0.0,0.0,0.0,0.0,0.0,32870,302,0.0,32870,302,0.0,32870,302,0.0
BMB0657,346,0.0,0.0,0.0,0.0,0.0,1006,180,30412846,30231.45725646123,1006,180,30412846,30231.45725646123,1006,180,30412846,30231.45725646123,0.0,0.0,0.0,0.0,0.0,10005,66,0.0,10005,66,0.0,10005,66,0.0
BMV0969,396,0.0,0.0,0.0,0.0,0.0,331,80,9867879,29812.32326283988,331,80,9867879,29812.32326283988,331,80,9867879,29812.32326283988,0.0,0.0,0.0,0.0,0.0,3450,84,0.0,3450,84,0.0,3450,84,0.0
BNB0746,362,0.0,34.0,0.0,0.0,0.0,2942,1976,88982626,30245.624065261727,2942,1976,88982626,30245.624065261727,2942,1976,88982626,30245.624065261727,0.0,0.0,0.0,0.0,0.0,33048,154,0.0,33048,154,0.0,33048,154,0.0
BNO0995,53,0.0,0.0,0.0,0.0,0.0,437,301,12988336,29721.59267734554,437,301,12988336,29721.59267734554,437,301,12988336,29721.59267734554,0.0,0.0,0.0,0.0,0.0,5000,128,0.0,5000,128,0.0,5000,128,0.0
BOR0893,346,0.0,0.0,0.0,0.0,0.0,992,165,30301409,30545.7752016129,992,165,30301409,30545.7752016129,992,165,30301409,30545.7752016129,0.0,0.0,0.0,0.0,0.0,10005,181,0.0,10005,181,0.0,10005,181,0.0
BOW0011,346,0.0,0.0,0.0,0.0,0.0,6042,0,181934110,30111.570671962927,6042,0,181934110,30111.570671962927,6042,0,181934110,30111.570671962927,0.0,0.0,0.0,0.0,0.0,65740,248,0.0,65740,248,0.0,65740,248,0.0
BPC0693,616,0.0,0.0,0.0,0.0,0.0,3360,2075,100877959,30023.202083333334,3360,2075,100877959,30023.202083333334,3360,2075,100877959,30023.202083333334,0.0,0.0,0.0,0.0,0.0,34500,244,0.0,34500,244,0.0,34500,244,0.0
BQM0953,346,0.0,0.0,0.0,0.0,0.0,334,289,10286139,30796.823353293414,334,289,10286139,30796.823353293414,334,289,10286139,30796.823353293414,0.0,0.0,0.0,0.0,0.0,3460,162,0.0,3460,162,0.0,3460,162,0.0
BRR0245,346,0.0,0.0,0.0,0.0,0.0,3019,590,90157386,29863.32759191785,3019,590,90157386,29863.32759191785,3019,590,90157386,29863.32759191785,0.0,0.0,0.0,0.0,0.0,32870,147,0.0,32870,147,0.0,32870,147,0.0
BSH0514,401,32.0,4.0,0.0,0.0,0.0,1002,601,29669459,29610.23852295409,1002,601,29669459,29610.23852295409,1002,601,29669459,29610.23852295409,0.0,0.0,0.0,0.0,0.0,10005,181,96.0,10005,181,96.0,10005,181,96.0
BSO0745,89,0.0,0.0,0.0,0.0,0.0,1317,496,39232742,29789.477600607443,1317,496,39232742,29789.477600607443,1317,496,39232742,29789.477600607443,0.0,0.0,0.0,0.0,0.0,14418,85,0.0,14418,85,0.0,14418,85,0.0
BTB0254,346,0.0,0.0,0.0,0.0,0.0,3015,2428,90202813,29918.01426202321,3015,2428,90202813,29918.01426202321,3015,2428,90202813,29918.01426202321,0.0,0.0,0.0,0.0,0.0,32870,132,0.0,32870,132,0.0,32870,132,0.0
BTH0930,706,0.0,0.0,0.0,0.0,0.0,2990,2334,89727760,30009.284280936456,2990,2334,89727760,30009.284280936456,2990,2334,89727760,30009.284280936456,0.0,0.0,0.0,0.0,0.0,32870,279,0.0,32870,279,0.0,32870,279,0.0
BTM0477,203,0.0,0.0,0.0,0.0,0.0,2960,993,89533979,30247.96587837837,2960,993,89533979,30247.96587837837,2960,993,89533979,30247.96587837837,0.0,0.0,0.0,0.0,0.0,32886,196,0.0,32886,196,0.0,32886,196,0.0
BTM0865,776,29.0,2.0,0.0,0.0,0.0,5309,3203,159591775,30060.60934262573,5309,3203,159591775,30060.60934262573,5309,3203,159591775,30060.60934262573,0.0,0.0,0.0,0.0,0.0,55890,252,385.0,55890,252,385.0,55890,252,385.0
BTP0147,611,0.0,0.0,0.0,0.0,0.0,4718,3050,140455124,29770.05595591352,4718,3050,140455124,29770.05595591352,4718,3050,140455124,29770.05595591352,0.0,0.0,0.0,0.0,0.0,49478,186,0.0,49478,186,0.0,49478,186,0.0
BTS0268,346,0.0,0.0,0.0,0.0,0.0,3028,612,90870170,30009.96367239102,3028,612,90870170,30009.96367239102,3028,612,90870170,30009.96367239102,0.0,0.0,0.0,0.0,0.0,32870,253,0.0,32870,253,0.0,32870,253,0.0
BUC0063,650,34.0,195.0,183.0,182.0,365.0,6661,4053,199939366,30016.418856027623,6661,4053,199939366,30016.418856027623,6661,4053,199939366,30016.418856027623,149.0,149.0,33.0,87.0,8.0,70213,370,372.0,70213,370,372.0,70213,370,372.0
BUL0575,630,0.0,0.0,0.0,0.0,0.0,335,297,9841663,29378.098507462688,335,297,9841663,29378.098507462688,335,297,9841663,29378.098507462688,0.0,0.0,0.0,0.0,0.0,3460,96,0.0,3460,96,0.0,3460,96,0.0
BVM0909,610,0.0,0.0,0.0,0.0,0.0,1008,820,30435708,30194.154761904763,1008,820,30435708,30194.154761904763,1008,820,30435708,30194.154761904763,0.0,0.0,0.0,0.0,0.0,10034,133,0.0,10034,133,0.0,10034,133,0.0
BWR0897,346,0.0,0.0,0.0,0.0,0.0,1022,395,30490971,29834.60958904109,1022,395,30490971,29834.60958904109,1022,395,30490971,29834.60958904109,0.0,0.0,0.0,0.0,0.0,10034,90,0.0,10034,90,0.0,10034,90,0.0
BYH0314,346,0.0,0.0,0.0,0.0,0.0,4961,0,148938636,30021.898004434588,4961,0,148938636,30021.898004434588,4961,0,148938636,30021.898004434588,0.0,0.0,0.0,0.0,0.0,55890,160,0.0,55890,160,0.0,55890,160,0.0
BZS0711,346,0.0,0.0,0.0,0.0,0.0,334,0,9894863,29625.33832335329,334,0,9894863,29625.33832335329,334,0,9894863,29625.33832335329,0.0,0.0,0.0,0.0,0.0,3460,152,0.0,3460,152,0.0,3460,152,0.0
CAB0538,346,0.0,0.0,0.0,0.0,0.0,989,345,29703141,30033.50960566229,989,345,29703141,30033.50960566229,989,345,29703141,30033.50960566229,0.0,0.0,0.0,0.0,0.0,10034,187,0.0,10034,187,0.0,10034,187,0.0
CAB0569,346,0.0,0.0,0.0,0.0,0.0,3024,1200,90074314,29786.479497354496,3024,1200,90074314,29786.479497354496,3024,1200,90074314,29786.479497354496,0.0,0.0,0.0,0.0,0.0,32870,177,0.0,32870,177,0.0,32870,177,0.0
CAB0691,353,0.0,0.0,0.0,0.0,0.0,3021,1584,90506050,29958.97053955644,3021,1584,90506050,29958.97053955644,3021,1584,90506050,29958.97053955644,0.0,0.0,0.0,0.0,0.0,32870,144,0.0,32870,144,0.0,32870,144,0.0
CAC0244,346,0.0,0.0,0.0,0.0,0.0,3014,0,90714815,30097.81519575315,3014,0,90714815,30097.81519575315,3014,0,90714815,30097.81519575315,0.0,0.0,0.0,0.0,0.0,32870,252,0.0,32870,252,0.0,32870,252,0.0
CAF0622,346,0.0,0.0,0.0,0.0,0.0,5051,775,151693746,30032.418530983963,5051,775,151693746,30032.418530983963,5051,775,151693746,30032.418530983963,0.0,0.0,0.0,0.0,0.0,56052,143,0.0,56052,143,0.0,56052,143,0.0
CAF0830,743,0.0,125.0,0.0,0.0,0.0,399,60,11886696,29791.218045112782,399,60,11886696,29791.218045112782,399,60,11886696,29791.218045112782,0.0,0.0,0.0,0.0,0.0,4160,111,0.0,4160,111,0.0,4160,111,0.0
CAH0695,622,0.0,0.0,0.0,0.0,0.0,3012,1062,90289940,29976.739707835324,3012,1062,90289940,29976.739707835324,3012,1062,90289940,29976.739707835324,0.0,0.0,0.0,0.0,0.0,32870,160,0.0,32870,160,0.0,32870,160,0.0
CAH0932,346,0.0,0.0,0.0,0.0,0.0,2996,757,90202673,30107.70126835781,2996,757,90202673,30107.70126835781,2996,757,90202673,30107.70126835781,0.0,0.0,0.0,0.0,0.0,32870,173,0.0,32870,173,0.0,32870,173,0.0
CAJ0283,629,0.0,0.0,2750.0,2735.0,5485.0,1021,220,31153571,30512.802154750243,1021,220,31153571,30512.802154750243,1021,220,31153571,30512.802154750243,7449.0,7449.0,1497.0,4700.0,379.0,10380,102,0.0,10380,102,0.0,10380,102,0.0
CAL0469,346,0.0,0.0,0.0,0.0,0.0,336,156,10107844,30082.86904761905,336,156,10107844,30082.86904761905,336,156,10107844,30082.86904761905,0.0,0.0,0.0,0.0,0.0,3460,72,0.0,3460,72,0.0,3460,72,0.0
CAM0750,346,0.0,0.0,0.0,0.0,0.0,5002,1718,149357449,29859.54598160736,5002,1718,149357449,29859.54598160736,5002,1718,149357449,29859.54598160736,0.0,0.0,0.0,0.0,0.0,56052,241,0.0,56052,241,0.0,56052,241,0.0
CAN0629,346,0.0,0.0,0.0,0.0,0.0,5066,0,152256315,30054.543031977893,5066,0,152256315,30054.543031977893,5066,0,152256315,30054.543031977893,0.0,0.0,0.0,0.0,0.0,56052,241,0.0,56052,241,0.0,56052,241,0.0
CAO0060,619,0.0,0.0,0.0,0.0,0.0,3006,1366,89140401,29654.15868263473,3006,1366,89140401,29654.15868263473,3006,1366,89140401,29654.15868263473,0.0,0.0,0.0,0.0,0.0,32870,182,0.0,32870,182,0.0,32870,182,0.0
CAP0945,346,0.0,0.0,0.0,0.0,0.0,334,75,10005795,29957.47005988024,334,75,10005795,29957.47005988024,334,75,10005795,29957.47005988024,0.0,0.0,0.0,0.0,0.0,3460,148,0.0,3460,148,0.0,3460,148,0.0
CAS0715,346,0.0,0.0,0.0,0.0,0.0,336,0,10086032,30017.95238095238,336,0,10086032,30017.95238095238,336,0,10086032,30017.95238095238,0.0,0.0,0.0,0.0,0.0,3460,181,0.0,3460,181,0.0,3460,181,0.0
CAW0160,346,0.0,0.0,0.0,0.0,0.0,6048,0,182860094,30234.8039021164,6048,0,182860094,30234.8039021164,6048,0,182860094,30234.8039021164,0.0,0.0,0.0,0.0,0.0,65740,164,0.0,65740,164,0.0,65740,164,0.0
CAY0024,346,0.0,0.0,0.0,0.0,0.0,3611,1252,108397109,30018.58460260316,3611,1252,108397109,30018.58460260316,3611,1252,108397109,30018.58460260316,0.0,0.0,0.0,0.0,0.0,39216,139,0.0,39216,139,0.0,39216,139,0.0
CBJ0720,346,0.0,0.0,0.0,0.0,0.0,334,71,9939597,29759.27245508982,334,71,9939597,29759.27245508982,334,71,9939597,29759.27245508982,0.0,0.0,0.0,0.0,0.0,3460,161,0.0,3460,161,0.0,3460,161,0.0
CBN0480,346,0.0,0.0,0.0,0.0,0.0,5064,1880,151573063,29931.489533965247,5064,1880,151573063,29931.489533965247,5064,1880,151573063,29931.489533965247,0.0,0.0,0.0,0.0,0.0,56052,269,0.0,56052,269,0.0,56052,269,0.0
CBP0445,120,0.0,0.0,0.0,0.0,0.0,1041,440,30750699,29539.57636887608,1041,440,30750699,29539.57636887608,1041,440,30750699,29539.57636887608,0.0,0.0,0.0,0.0,0.0,11400,215,0.0,11400,215,0.0,11400,215,0.0
CCE0322,705,0.0,0.0,0.0,0.0,0.0,5069,3072,152094262,30004.786348392183,5069,3072,152094262,30004.786348392183,5069,3072,152094262,30004.786348392183,0.0,0.0,0.0,0.0,0.0,58820,292,0.0,58820,292,0.0,58820,292,0.0
CCF0150,346,0.0,0.0,0.0,0.0,0.0,1672,406,49702241,29726.220693779906,1672,406,49702241,29726.220693779906,1672,406,49702241,29726.220693779906,0.0,0.0,0.0,0.0,0.0,16608,116,0.0,16608,116,0.0,16608,116,0.0
CCG0050,631,0.0,0.0,740.0,731.0,1471.0,6047,4062,182762913,30223.732925417564,6047,4062,182762913,30223.732925417564,6047,4062,182762913,30223.732925417564,1435.0,1435.0,285.0,926.0,74.0,65740,403,0.0,65740,403,0.0,65740,403,0.0
CCG0138,346,0.0,0.0,0.0,0.0,0.0,337,243,9957417,29547.23145400593,337,243,9957417,29547.23145400593,337,243,9957417,29547.23145400593,0.0,0.0,0.0,0.0,0.0,3460,169,0.0,3460,169,0.0,3460,169,0.0
CCH0439,346,0.0,0.0,0.0,0.0,0.0,2989,1255,88439998,29588.490465038474,2989,1255,88439998,29588.490465038474,2989,1255,88439998,29588.490465038474,0.0,0.0,0.0,0.0,0.0,32775,149,0.0,32775,149,0.0,32775,149,0.0
CCM0069,345,0.0,0.0,0.0,0.0,0.0,3004,1065,89992267,29957.47902796272,3004,1065,89992267,29957.47902796272,3004,1065,89992267,29957.47902796272,0.0,0.0,0.0,0.0,0.0,32870,114,0.0,32870,114,0.0,32870,114,0.0
CCM0732,413,0.0,45.0,375.0,372.0,747.0,2631,1445,78945389,30005.849106803496,2631,1445,78945389,30005.849106803496,2631,1445,78945389,30005.849106803496,659.0,659.0,134.0,417.0,40.0,29682,178,0.0,29682,178,0.0,29682,178,0.0
CCN0611,737,0.0,0.0,0.0,0.0,0.0,5008,3618,148673303,29687.161142172525,5008,3618,148673303,29687.161142172525,5008,3618,148673303,29687.161142172525,0.0,0.0,0.0,0.0,0.0,56052,122,0.0,56052,122,0.0,56052,122,0.0
CCP0472,811,0.0,109.0,423.0,419.0,842.0,387,313,11645686,30092.21188630491,387,313,11645686,30092.21188630491,387,313,11645686,30092.21188630491,324.0,324.0,64.0,201.0,18.0,4030,91,0.0,4030,91,0.0,4030,91,0.0
CCS0005,346,0.0,0.0,0.0,0.0,0.0,9029,3419,272552866,30186.384538708604,9029,3419,272552866,30186.384538708604,9029,3419,272552866,30186.384538708604,0.0,0.0,0.0,0.0,0.0,98610,162,0.0,98610,162,0.0,98610,162,0.0
CCV0520,648,0.0,20.0,389.0,382.0,771.0,1038,625,31443702,30292.583815028906,1038,625,31443702,30292.583815028906,1038,625,31443702,30292.583815028906,1026.0,1026.0,211.0,667.0,51.0,10411,151,0.0,10411,151,0.0,10411,151,0.0
CCW0209,975,0.0,227.0,0.0,0.0,0.0,6192,3488,186255166,30079.968669250648,6192,3488,186255166,30079.968669250648,6192,3488,186255166,30079.968669250648,0.0,0.0,0.0,0.0,0.0,68700,217,0.0,68700,217,0.0,68700,217,0.0
CCZ0801,346,0.0,0.0,0.0,0.0,0.0,2957,508,88953764,30082.43625295908,2957,508,88953764,30082.43625295908,2957,508,88953764,30082.43625295908,0.0,0.0,0.0,0.0,0.0,32680,100,0.0,32680,100,0.0,32680,100,0.0
CDL0364,1341,482.0,0.0,0.0,0.0,0.0,3703,808,110490587,29838.12773426951,3703,808,110490587,29838.12773426951,3703,808,110490587,29838.12773426951,0.0,0.0,0.0,0.0,0.0,39444,259,0.0,39444,259,0.0,39444,259,0.0
CDM0332,469,0.0,0.0,0.0,0.0,0.0,1018,792,30456408,29917.88605108055,1018,792,30456408,29917.88605108055,1018,792,30456408,29917.88605108055,0.0,0.0,0.0,0.0,0.0,10005,178,0.0,10005,178,0.0,10005,178,0.0
CEC0448,346,0.0,0.0,0.0,0.0,0.0,330,0,9934460,30104.424242424244,330,0,9934460,30104.424242424244,330,0,9934460,30104.424242424244,0.0,0.0,0.0,0.0,0.0,3460,134,0.0,3460,134,0.0,3460,134,0.0
CGO0668,346,0.0,0.0,0.0,0.0,0.0,3015,2360,89310210,29621.96019900497,3015,2360,89310210,29621.96019900497,3015,2360,89310210,29621.96019900497,0.0,0.0,0.0,0.0,0.0,32870,222,0.0,32870,222,0.0,32870,222,0.0
CGP0849,869,11.0,213.0,0.0,0.0,0.0,457,78,13841151,30286.98249452954,457,78,13841151,30286.98249452954,457,78,13841151,30286.98249452954,0.0,0.0,0.0,0.0,0.0,4212,103,7.0,4212,103,7.0,4212,103,7.0
CHP0443,346,0.0,0.0,0.0,0.0,0.0,3015,505,90100692,29884.14328358209,3015,505,90100692,29884.14328358209,3015,505,90100692,29884.14328358209,0.0,0.0,0.0,0.0,0.0,32870,226,0.0,32870,226,0.0,32870,226,0.0
CIH0704,608,0.0,0.0,1047.0,1039.0,2086.0,330,216,9955510,30168.21212121212,330,216,9955510,30168.21212121212,330,216,9955510,30168.21212121212,1670.0,1670.0,309.0,1094.0,83.0,3460,56,0.0,3460,56,0.0,3460,56,0.0
CJA0710,346,0.0,0.0,0.0,0.0,0.0,333,0,10000189,30030.5975975976,333,0,10000189,30030.5975975976,333,0,10000189,30030.5975975976,0.0,0.0,0.0,0.0,0.0,3450,59,0.0,3450,59,0.0,3450,59,0.0
CJD0114,636,0.0,0.0,682.0,677.0,1359.0,3359,2049,100979359,30062.32777612385,3359,2049,100979359,30062.32777612385,3359,2049,100979359,30062.32777612385,1243.0,1243.0,245.0,811.0,67.0,31140,138,0.0,31140,138,0.0,31140,138,0.0
CJG0899,383,0.0,0.0,0.0,0.0,0.0,1004,511,30236724,30116.258964143428,1004,511,30236724,30116.258964143428,1004,511,30236724,30116.258964143428,0.0,0.0,0.0,0.0,0.0,10034,71,0.0,10034,71,0.0,10034,71,0.0
CJL0436,165,0.0,0.0,160.0,159.0,319.0,766,491,23027614,30062.159268929503,766,491,23027614,30062.159268929503,766,491,23027614,30062.159268929503,214.0,214.0,50.0,133.0,8.0,7505,196,0.0,7505,196,0.0,7505,196,0.0
CJM0243,351,0.0,0.0,2416.0,2404.0,4820.0,2953,656,88900234,30105.057229935657,2953,656,88900234,30105.057229935657,2953,656,88900234,30105.057229935657,7706.0,7706.0,1571.0,4914.0,396.0,32775,272,0.0,32775,272,0.0,32775,272,0.0
CJS0906,611,0.0,0.0,0.0,0.0,0.0,995,618,29483616,29631.77487437186,995,618,29483616,29631.77487437186,995,618,29483616,29631.77487437186,0.0,0.0,0.0,0.0,0.0,10034,180,0.0,10034,180,0.0,10034,180,0.0
CKB0641,463,0.0,0.0,0.0,0.0,0.0,1007,656,30057060,29848.123138033763,1007,656,30057060,29848.123138033763,1007,656,30057060,29848.123138033763,0.0,0.0,0.0,0.0,0.0,10034,178,0.0,10034,178,0.0,10034,178,0.0
CKH0125,708,0.0,0.0,0.0,0.0,0.0,3053,1817,91692334,30033.51916148051,3053,1817,91692334,30033.51916148051,3053,1817,91692334,30033.51916148051,0.0,0.0,0.0,0.0,0.0,31140,160,0.0,31140,160,0.0,31140,160,0.0
CKH0187,704,0.0,3.0,0.0,0.0,0.0,1008,604,30173725,29934.25099206349,1008,604,30173725,29934.25099206349,1008,604,30173725,29934.25099206349,0.0,0.0,0.0,0.0,0.0,10150,249,0.0,10150,249,0.0,10150,249,0.0
CKH0363,1397,514.0,0.0,0.0,0.0,0.0,3693,0,110829661,30010.73950717574,3693,0,110829661,30010.73950717574,3693,0,110829661,30010.73950717574,0.0,0.0,0.0,0.0,0.0,39444,190,0.0,39444,190,0.0,39444,190,0.0
CKN0515,642,0.0,0.0,692.0,683.0,1375.0,1009,864,30253424,29983.57185332012,1009,864,30253424,29983.57185332012,1009,864,30253424,29983.57185332012,498.0,498.0,97.0,314.0,31.0,10034,108,0.0,10034,108,0.0,10034,108,0.0
CKO0978,346,0.0,0.0,0.0,0.0,0.0,3699,1245,111023677,30014.511219248445,3699,1245,111023677,30014.511219248445,3699,1245,111023677,30014.511219248445,0.0,0.0,0.0,0.0,0.0,39444,182,0.0,39444,182,0.0,39444,182,0.0
CKR0339,346,0.0,0.0,0.0,0.0,0.0,1008,0,30186199,29946.62599206349,1008,0,30186199,29946.62599206349,1008,0,30186199,29946.62599206349,0.0,0.0,0.0,0.0,0.0,10034,88,0.0,10034,88,0.0,10034,88,0.0
CLB0875,346,0.0,0.0,0.0,0.0,0.0,4998,915,148587885,29729.468787515005,4998,915,148587885,29729.468787515005,4998,915,148587885,29729.468787515005,0.0,0.0,0.0,0.0,0.0,56052,172,0.0,56052,172,0.0,56052,172,0.0
CLB0970,624,0.0,0.0,0.0,0.0,0.0,337,296,10299606,30562.62908011869,337,296,10299606,30562.62908011869,337,296,10299606,30562.62908011869,0.0,0.0,0.0,0.0,0.0,3460,63,0.0,3460,63,0.0,3460,63,0.0
CLL0475,346,0.0,0.0,0.0,0.0,0.0,335,135,10089303,30117.3223880597,335,135,10089303,30117.3223880597,335,135,10089303,30117.3223880597,0.0,0.0,0.0,0.0,0.0,3460,186,0.0,3460,186,0.0,3460,186,0.0
CLM0462,705,0.0,0.0,0.0,0.0,0.0,334,90,10309342,30866.29341317365,334,90,10309342,30866.29341317365,334,90,10309342,30866.29341317365,0.0,0.0,0.0,0.0,0.0,3114,80,0.0,3114,80,0.0,3114,80,0.0
CLR0343,346,0.0,0.0,0.0,0.0,0.0,1002,363,30471678,30410.85628742515,1002,363,30471678,30410.85628742515,1002,363,30471678,30410.85628742515,0.0,0.0,0.0,0.0,0.0,10034,155,0.0,10034,155,0.0,10034,155,0.0
CLT0683,346,0.0,0.0,0.0,0.0,0.0,3049,1207,91158462,29897.822892751723,3049,1207,91158462,29897.822892751723,3049,1207,91158462,29897.822892751723,0.0,0.0,0.0,0.0,0.0,32870,171,0.0,32870,171,0.0,32870,171,0.0
CMB0273,306,0.0,0.0,0.0,0.0,0.0,2676,536,80955277,30252.3456651719,2676,536,80955277,30252.3456651719,2676,536,80955277,30252.3456651719,0.0,0.0,0.0,0.0,0.0,29070,87,0.0,29070,87,0.0,29070,87,0.0
CMC0823,346,0.0,0.0,0.0,0.0,0.0,336,183,10325581,30730.89583333333,336,183,10325581,30730.89583333333,336,183,10325581,30730.89583333333,0.0,0.0,0.0,0.0,0.0,3450,175,0.0,3450,175,0.0,3450,175,0.0
CMG0936,618,0.0,0.0,134.0,131.0,265.0,3022,1533,90781612,30040.24222369292,3022,1533,90781612,30040.24222369292,3022,1533,90781612,30040.24222369292,288.0,288.0,49.0,179.0,16.0,32870,139,0.0,32870,139,0.0,32870,139,0.0
CMG0958,377,0.0,0.0,376.0,371.0,747.0,333,182,9947936,29873.681681681683,333,182,9947936,29873.681681681683,333,182,9947936,29873.681681681683,460.0,460.0,91.0,279.0,28.0,3450,123,0.0,3450,123,0.0,3450,123,0.0
CMH0589,925,0.0,249.0,208.0,206.0,414.0,462,310,13828631,29932.10173160173,462,310,13828631,29932.10173160173,462,310,13828631,29932.10173160173,526.0,526.0,98.0,340.0,28.0,4760,69,0.0,4760,69,0.0,4760,69,0.0
CMH0673,638,0.0,0.0,0.0,0.0,0.0,3434,1869,102647494,29891.524170064065,3434,1869,102647494,29891.524170064065,3434,1869,102647494,29891.524170064065,0.0,0.0,0.0,0.0,0.0,32870,106,0.0,32870,106,0.0,32870,106,0.0
CMH0996,346,0.0,0.0,0.0,0.0,0.0,2989,2155,89723410,30017.86885245901,2989,2155,89723410,30017.86885245901,2989,2155,89723410,30017.86885245901,0.0,0.0,0.0,0.0,0.0,32775,168,0.0,32775,168,0.0,32775,168,0.0
CMP0740,346,0.0,0.0,0.0,0.0,0.0,5067,1683,152495815,30095.87823169528,5067,1683,152495815,30095.87823169528,5067,1683,152495815,30095.87823169528,0.0,0.0,0.0,0.0,0.0,56052,191,0.0,56052,191,0.0,56052,191,0.0
CMW0482,346,0.0,0.0,0.0,0.0,0.0,5029,0,151183064,30062.25173990853,5029,0,151183064,30062.25173990853,5029,0,151183064,30062.25173990853,0.0,0.0,0.0,0.0,0.0,56052,271,0.0,56052,271,0.0,56052,271,0.0
CNA0033,346,0.0,0.0,0.0,0.0,0.0,4658,1672,139118287,29866.527908973807,4658,1672,139118287,29866.527908973807,4658,1672,139118287,29866.527908973807,0.0,0.0,0.0,0.0,0.0,49478,215,0.0,49478,215,0.0,49478,215,0.0
CNC0235,346,0.0,0.0,0.0,0.0,0.0,3035,534,90302406,29753.675782537062,3035,534,90302406,29753.675782537062,3035,534,90302406,29753.675782537062,0.0,0.0,0.0,0.0,0.0,32775,176,0.0,32775,176,0.0,32775,176,0.0
CNO0239,346,0.0,0.0,0.0,0.0,0.0,3018,2340,91241897,30232.570245195493,3018,2340,91241897,30232.570245195493,3018,2340,91241897,30232.570245195493,0.0,0.0,0.0,0.0,0.0,32870,188,0.0,32870,188,0.0,32870,188,0.0
COB0411,346,0.0,0.0,0.0,0.0,0.0,3033,1088,91776287,30259.24398285526,3033,1088,91776287,30259.24398285526,3033,1088,91776287,30259.24398285526,0.0,0.0,0.0,0.0,0.0,32870,344,0.0,32870,344,0.0,32870,344,0.0
CPB0401,346,0.0,0.0,0.0,0.0,0.0,3050,2186,91537365,30012.25081967213,3050,2186,91537365,30012.25081967213,3050,2186,91537365,30012.25081967213,0.0,0.0,0.0,0.0,0.0,32870,99,0.0,32870,99,0.0,32870,99,0.0
CPC0679,465,0.0,0.0,0.0,0.0,0.0,3006,2431,90444771,30088.08083832336,3006,2431,90444771,30088.08083832336,3006,2431,90444771,30088.08083832336,0.0,0.0,0.0,0.0,0.0,32870,198,0.0,32870,198,0.0,32870,198,0.0
CPM0326,855,0.0,219.0,0.0,0.0,0.0,6802,3580,203848383,29968.889003234344,6802,3580,203848383,29968.889003234344,6802,3580,203848383,29968.889003234344,0.0,0.0,0.0,0.0,0.0,75492,205,0.0,75492,205,0.0,75492,205,0.0
